Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
79766,"A Pattern Language: Towns, Buildings, Construction",Christopher W. Alexander,"Alexander, Christopher W.","Sara Ishikawa, Murray Silverstein, Max  Jacobson, Ingrid Fiksdahl-King, Shlomo Angel","=""0195019199""","=""9780195019193""",0,4.38,"Oxford University Press, USA",Hardcover,1216,1977,1977,,2016/10/06,abandoned,abandoned (#17),abandoned,,,,0,,,0,,,,,
7815,The Year of Magical Thinking,Joan Didion,"Didion, Joan",,"=""1400078431""","=""9781400078431""",4,3.86,Vintage,Paperback,227,2007,2005,2016/10/06,2016/10/06,,,read,I found it to be lovely and sad. I listened to it via audiobook and the narrator did a great job.,,,1,,,0,,,,,
18642003,Not by Chance: How Parents Boost Their Teen's Success In and After Treatment,Tim Thayne,"Thayne, Tim",,"=""1599323176""","=""9781599323176""",0,4.43,Advantage Media Group,Hardcover,304,2013,2013,,2016/10/02,to-read,to-read (#44),to-read,,,,0,,,0,,,,,
338540,The Economy As An Evolving Complex System,Philip Anderson,"Anderson, Philip","David Pines, Kenneth J. Arrow","=""0201156857""","=""9780201156850""",0,4.30,Westview Press,Paperback,336,1988,1988,,2016/10/02,to-read,to-read (#43),to-read,,,,0,,,0,,,,,
1877110,Dynamics Of Complex Systems,Yaneer Bar-Yam,"Bar-Yam, Yaneer",,"=""0813341213""","=""9780813341217""",0,3.70,Westview Press,Paperback,864,2003,1997,,2016/10/02,to-read,to-read (#42),to-read,,,,0,,,0,,,,,
26200563,Hamilton: The Revolution,Lin-Manuel Miranda,"Miranda, Lin-Manuel",Jeremy McCarter,"=""1455539740""","=""9781455539741""",0,4.47,Grand Central Publishing,Hardcover,288,2016,2016,,2016/10/02,to-read,to-read (#41),to-read,,,,0,,,0,,,,,
118944,American Born Chinese,Gene Luen Yang,"Yang, Gene Luen",,"=""1596431520""","=""9781596431522""",0,3.88,First Second,Paperback,240,2006,2006,,2016/10/02,to-read,to-read (#40),to-read,,,,0,,,0,,,,,
21326,"Fables, Vol. 1: Legends in Exile",Bill Willingham,"Willingham, Bill","Lan Medina, Steve Leialoha, Craig Hamilton, James Jean","=""1563899426""","=""9781563899423""",4,3.99,Vertigo,Paperback,128,2002,2001,2016/02/02,2016/10/02,,,read,,,,1,,,0,,,,,
9516,"Persepolis: The Story of a Childhood (Persepolis, #1)",Marjane Satrapi,"Satrapi, Marjane",Mattias Ripa,"=""037571457X""","=""9780375714573""",0,4.23,Pantheon,Paperback,153,2004,2000,,2016/10/02,to-read,to-read (#39),to-read,,,,0,,,0,,,,,
12527,Pilgrim at Tinker Creek,Annie Dillard,"Dillard, Annie",,"=""0072434171""","=""9780072434170""",0,4.10,Harper Perennial,Paperback,288,2000,1974,,2016/10/01,to-read,to-read (#38),to-read,,,,0,,,0,,,,,
24817626,Go Set a Watchman,Harper Lee,"Lee, Harper",محمد عباس‌آبادی,"=""0062409859""","=""9780062409850""",0,3.31,HarperCollins,Hardcover,278,2015,2015,2016/10/10,2016/10/01,,,read,"Not sure how I felt about this one. I think I only finished it because it was an audiobook and I didn't have anything else to do on a long bus ride. Maybe it is objectively a good book, but I thought it was kind of awkward, all of the characters I had loved in the previous one had mutated into less interesting versions of themselves.",,,1,,,0,,,,,
13152194,Tiny Beautiful Things: Advice on Love and Life from Dear Sugar,Cheryl Strayed,"Strayed, Cheryl",,"=""030794932X""","=""9780307949325""",4,4.29,Vintage,ebook,304,2012,2012,2016/10/01,2016/10/01,,,read,,,,1,,,0,,,,,
12530,The Writing Life,Annie Dillard,"Dillard, Annie",,"=""0060919884""","=""9780060919887""",4,4.04,Harper Perennial (HarperCollins),Paperback,113,1998,1989,2016/10/01,2016/10/01,,,read,,,,1,,,0,,,,,
10639,The Paradox of Choice: Why More Is Less,Barry Schwartz,"Schwartz, Barry",,"=""0060005696""","=""9780060005696""",0,3.84,Harper Perennial,Paperback,265,2005,2004,,2016/09/20,to-read,to-read (#37),to-read,,,,0,,,0,,,,,
17573685,The Feminine Mystique,Betty Friedan,"Friedan, Betty","Anna Quindlen, Gail Collins","=""0393346781""","=""9780393346787""",0,3.85,W. W. Norton  Company,Paperback,592,2013,1963,,2016/09/20,to-read,to-read (#36),to-read,,,,0,,,0,,,,,
28432244,Shrill: Notes from a Loud Woman,Lindy West,"West, Lindy",,"=""""","=""""",0,4.23,Hachette Books,Kindle Edition,272,2016,2016,,2016/09/20,to-read,to-read (#35),to-read,,,,0,,,0,,,,,
25667449,The Lonely City: Adventures in the Art of Being Alone,Olivia Laing,"Laing, Olivia",,"=""1250039576""","=""9781250039576""",3,3.89,Picador,Hardcover,336,2016,2016,2016/11/21,2016/09/20,,,read,"I listened to the audiobook version and I think because of that I made it all the way through to the end. Or it's possible that audio wasn't a good way to experience this book and I would have liked it more on paper. While I can certainly appreciate that the author is a master story teller, and pieces of this book really hooked me, overall it wasn't a story I looked forward to continuing. ",,,1,,,0,,,,,
26792189,The Geek Feminist Revolution,Kameron Hurley,"Hurley, Kameron",,"=""0765386259""","=""9780765386250""",3,3.94,Tor Books,ebook,285,2016,2016,2016/09/19,2016/09/20,,,read,,,,1,,,0,,,,,
22875103,The Fishermen,Chigozie Obioma,"Obioma, Chigozie",,"=""0316338370""","=""9780316338370""",0,3.81,"Little, Brown and Company",Hardcover,304,2015,2015,2016/10/01,2016/09/17,,,read,"I'm really not sure how to rate this one. I read it all the way through, definitely didn't hate it, but I really doubt that I would recommend it to others. It seems like a really good book for someone else, just not really for me.",,,1,,,0,,,,,
27882150,The World According to Star Wars,Cass R. Sunstein,"Sunstein, Cass R.",,"=""0062484222""","=""9780062484222""",3,3.19,Dey Street Books,Hardcover,223,2016,2016,2016/09/17,2016/09/17,,,read,,,,1,,,0,,,,,
28014216,The Nordic Theory of Everything: In Search of a Better Life,Anu  Partanen,"Partanen, Anu",,"=""0062316567""","=""9780062316561""",0,3.81,Harper,ebook,432,2016,2016,,2016/09/08,to-read,to-read (#34),to-read,,,,0,,,0,,,,,
16130,Alexander Hamilton,Ron Chernow,"Chernow, Ron",,"=""0143034758""","=""9780143034759""",0,4.26,Penguin Books,Paperback,731,2005,2004,,2016/09/05,to-read,to-read (#33),to-read,,,,0,,,0,,,,,
10864102,"The Absolute Sandman, Volume Five",Neil Gaiman,"Gaiman, Neil","P. Craig Russell, Yoshitaka Amano, Teddy Kristiansen, Milo Manara, Miguelanxo Prado, Barron Storey, Bill Sienkiewicz, Glenn Fabry, Frank Quitely, Dave McKean, Lovern Kindzierski, Christopher Chuckry, Todd Klein","=""1401232027""","=""9781401232023""",0,4.68,Vertigo,Slipcased Hardcover,520,2011,2011,,2016/09/05,to-read,to-read (#32),to-read,,,,0,,,0,,,,,
2186848,"The Absolute Sandman, Volume Three",Neil Gaiman,"Gaiman, Neil","Jill Thompson, Vince Locke, Bryan Talbot, Mark Buckingham, P. Craig Russell, Michael Zulli, John Watkiss, Dick Giordano, Mike Allred, Shea Anton Pensa, Alec Stevens, Gary Amaro, Kent Williams, Tony Harris, Steve Leialoha, Daniel Vozzo, Lovern Kindzierski, Sherilyn van Valkenburgh, Todd Klein, Dave McKean","=""1401210848""","=""9781401210847""",5,4.71,Vertigo,Slipcased Hardcover,616,2008,2008,2016/11/02,2016/09/05,,,read,Amazing! The stories and art in this volume were incredible. Less horror focused which I appreciated.,,,1,,,0,,,,,
3375878,"The Absolute Sandman, Volume Four",Neil Gaiman,"Gaiman, Neil","Marc Hempel, Michael Zulli, D'Israeli, Richard Case, Charles Vess, Teddy Kristiansen, Jon J. Muth, Kevin Nowlan, Dean Ormston, Glyn Dillion, Daniel Vozzo, Todd Klein, Dave McKean","=""1401210856""","=""9781401210854""",4,4.73,Vertigo,Slipcased Hardcover,608,2008,2008,2016/11/11,2016/09/05,,,read,"Amazing finale, volume 3 is still my favorite though.",,,1,,,0,,,,,
1025685,"The Absolute Sandman, Volume Two",Neil Gaiman,"Gaiman, Neil","Shawn McManus, Kelley Jones, Mike Dringenberg, Bryan Talbot, John Watkiss, Matt Wagner, Stan Woch, Colleen Doran, Duncan Eagleson, John Bolton, Malcolm Jones III, George Pratt, Dick Giordano, P. Craig Russell, Vince Locke, Daniel Vozzo, Steve Oliff, Todd Klein, Dave McKean","=""140121083X""","=""9781401210830""",5,4.69,Vertigo,Slipcased Hardcover,616,2007,2007,2016/10/01,2016/09/05,,,read,Utterly mesmerizing.,,,1,,,0,,,,,
23753,"The Absolute Sandman, Volume One",Neil Gaiman,"Gaiman, Neil","Mike Dringenberg, Chris Bachalo, Michael Zulli, Kelly Jones, Charles Vess, Colleen Doran, Malcolm Jones III, Steve Parkhouse, Daniel Vozzo, Lee Loughridge, Steve Oliff, Todd Klein, Dave McKean, Sam Kieth","=""1401210821""","=""9781401210823""",4,4.65,Vertigo,Slipcased Hardcover,612,2006,2006,2016/08/26,2016/09/05,,,read,,,,1,,,0,,,,,
17468561,The Moth,Catherine Burns,"Burns, Catherine","Adam Gopnick, George Dawes Green, James  Braly, Damien Echols, Ari Handel, Anoid Latipovna Rakhmatyllaeva, Joe Lockhart, Wayne Reece, Richard Price, Jon Levin, Annie Duke, Michael Massimino, Kimberly Reed, Darryl McDaniels, Sherman Powell, Ed Gavagan, Marvin Gelfand, Paul Nurse, Steve Osborne, Erin Barker, Edgar Oliver, Ellie Lee, Carly Johnstone, Sebastian Junger, Andy Christie, Malcolm Gladwell, Ophira Eisenberg, Ted Conover, Matthew Mcgough, Jeffery Rudell, Elna Barker, Tristan Jimerson, Aimee Mullins, Janna Levin, Nathan Englander, Wanda Bullard, Kemp Powers, Joyce Maynard, Stephanie Summerville, Jenifer Hixson, Brian Finkelstein, Faye Lane, Mike DeStefano, George Lombardi, Andrew Solomon, Alan Rabinowitz, Jillian Lauren, A.E. Hotchner, Jenny   Allen","=""1401311113""","=""9781401311117""",3,4.37,Hachette Books,Paperback,410,2013,2013,2016/08/30,2016/08/22,,,read,,,,1,,,0,,,,,
24331386,The View from the Cheap Seats: Selected Nonfiction,Neil Gaiman,"Gaiman, Neil",,"=""0062262262""","=""9780062262264""",4,4.01,William Morrow,Hardcover,522,2016,2016,2016/08/16,2016/08/04,,,read,"It's hard to rate a collection, some of these I will go back to over and over, others I barely skimmed. On the whole it was a delight, I loved the essays on books, reading, and writing. Especially loved his description of writing as ""a way to figure out what you think about something"".",,,1,,,0,,,,,
28649432,Catching Homelessness: A Nurse's Story of Falling Through the Safety Net,Josephine Ensign,"Ensign, Josephine",,"=""1631521179""","=""9781631521171""",0,3.59,She Writes Press,Paperback,240,2016,,,2016/08/04,to-read,to-read (#31),to-read,,,,0,,,0,,,,,
8234930,The Anthropology of Learning in Childhood,David F. Lancy,"Lancy, David F.","John Bock, Suzanne Gaskins","=""075911322X""","=""9780759113220""",0,4.00,Altamira Press,Hardcover,483,2010,2010,,2016/08/04,to-read,to-read (#30),to-read,,,,0,,,0,,,,,
6867864,The Cross of Redemption: Uncollected Writings,James     Baldwin,"Baldwin, James",Randall Kenan,"=""0307378829""","=""9780307378828""",0,4.39,Pantheon,Hardcover,336,2010,2010,,2016/08/04,to-read,to-read (#29),to-read,,,,0,,,0,,,,,
15916,The True Believer: Thoughts on the Nature of Mass Movements,Eric Hoffer,"Hoffer, Eric",,"=""0060505915""","=""9780060505912""",0,4.23,Harper Perennial Modern Classics,Paperback,240,2010,1951,,2016/07/25,skimmed,skimmed (#1),skimmed,,,,0,,,0,,,,,
20890478,Ravensbrück: Life and Death in Hitler's Concentration Camp for Women,Sarah Helm,"Helm, Sarah",,"=""038552059X""","=""9780385520591""",0,4.43,Nan A. Talese,Hardcover,768,2015,2015,,2016/07/19,to-read,to-read (#28),to-read,,,,0,,,0,,,,,
23399020,Nagasaki: Life After Nuclear War,Susan Southard,"Southard, Susan",,"=""0670025623""","=""9780670025626""",5,4.23,Viking,Hardcover,416,2015,2015,2016/07/15,2016/07/17,,,read,,,,1,,,0,,,,,
28695425,Strangers in Their Own Land: Anger and Mourning on the American Right,Arlie Russell Hochschild,"Hochschild, Arlie Russell",,"=""1620972255""","=""9781620972250""",5,4.15,New Press,Hardcover,351,2016,2016,2016/10/10,2016/07/11,race-education,race-education (#9),read,,,,1,,,0,,,,,
5587960,The Thing Around Your Neck,Chimamanda Ngozi Adichie,"Adichie, Chimamanda Ngozi",,"=""0307271072""","=""9780307271075""",5,4.18,Knopf,Hardcover,218,2009,2009,2016/07/22,2016/07/10,,,read,,,,1,,,0,,,,,
126381,Purple Hibiscus,Chimamanda Ngozi Adichie,"Adichie, Chimamanda Ngozi",,"=""0007189885""","=""9780007189885""",3,4.12,Harper Perennial,Paperback,307,2005,2003,2016/08/10,2016/07/10,,,read,"I am glad I read it, and I liked it, but would not recommend it nearly as much as everything else I've read by this author.",,,1,,,0,,,,,
15796700,Americanah,Chimamanda Ngozi Adichie,"Adichie, Chimamanda Ngozi",,"=""0307271080""","=""9780307271082""",5,4.26,Knopf,Hardcover,477,2013,2013,2016/08/04,2016/07/10,race-education,race-education (#8),read,,,,1,,,0,,,,,
171127,The Little Book of Common Sense Investing: The Only Way to Guarantee Your Fair Share of Stock Market Returns,John C. Bogle,"Bogle, John C.",,"=""0470102101""","=""9780470102107""",3,4.09,John Wiley & Sons,Hardcover,216,2007,2007,2016/05/10,2016/07/10,skimmed,skimmed (#2),skimmed,"I pretty much knew what I'd find in this book, and I skimmed whenever it felt overly repetitive. Still enjoyed reading it for myself and really wonder what might have happened if I read it a little earlier in life.",,,1,,,0,,,,,
26113735,The Girl Who Saved Yesterday,Julius Lester,"Lester, Julius",Carl Angel,"=""1939547245""","=""9781939547248""",0,3.36,Creston Books,Hardcover,32,2016,2016,2016/07/01,2016/07/10,,,read,,,,1,,,0,,,,,
1545795,"Mary McLeod Bethune: Building a Better World, Essays and Selected Documents",Audrey Thomas McCluskey,"McCluskey, Audrey Thomas",,"=""025321503X""","=""9780253215031""",0,4.17,Indiana University Press,Paperback,336,2001,1999,,2016/07/10,abandoned,abandoned (#14),abandoned,,,,0,,,0,,,,,
2010938,No More Teams: Mastering the Dynamics of Creative Collaboration,Michael Schrage,"Schrage, Michael",,"=""0385476035""","=""9780385476034""",0,3.86,Crown Business,Paperback,241,1995,1995,,2016/07/10,abandoned,abandoned (#13),abandoned,,,,0,,,0,,,,,
13587160,"To Save Everything, Click Here: The Folly of Technological Solutionism",Evgeny Morozov,"Morozov, Evgeny",,"=""1610391381""","=""9781610391382""",0,3.66,PublicAffairs,Hardcover,415,2013,2013,,2016/07/10,abandoned,abandoned (#12),abandoned,,,,0,,,0,,,,,
15195,"The Complete Maus (Maus, #1-2)",Art Spiegelman,"Spiegelman, Art",,"=""0141014083""","=""9780141014081""",5,4.53,Penguin Books,Paperback,296,2003,1986,2016/07/07,2016/07/10,,,read,It feels insufficient to rate such a work; reading this was an immersive and sometimes terrifying experience. Sometimes I wonder how different people would be if books like this were what made up the content of history classrooms.,,,1,,,0,,,,,
2880662,This Land Is Their Land: Reports from a Divided Nation,Barbara Ehrenreich,"Ehrenreich, Barbara",,"=""0805088407""","=""9780805088403""",4,3.52,Metropolitan Books,Hardcover,235,2008,2008,2016/07/10,2016/07/10,,,read,"Nothing ground breaking here, I was familiar with almost all of the issues she discussed, but her particular approach, humor, and insight made the topics more accessible. Listened to this as an audiobook - it has a great narrator btw.",,,1,,,0,,,,,
18521,A Room of One's Own,Virginia Woolf,"Woolf, Virginia",,"=""0141183535""","=""9780141183534""",5,4.10,"Penguin Books, Limited (UK)",Mass Market Paperback,112,2002,1929,2016/07/02,2016/07/10,,,read,"I wish so much that this book had replaced one of the umpteen plays of shakespeare I had to read in school, or any of the other classics. It is so inspiring and beautiful. I felt like I learned as much about being a woman in the few hours it took to read it as I learned in the 29 years leading up to that point.<br/><br/>There is an audiobook version available from LibraVox that I've now listened to twice, it is a fantastic recording (and free).",,,1,,,0,,,,,
23848047,"Resurrection Science: Conservation, De-extinction and the Precarious Future of Wild Things",M.R. O'Connor,"O'Connor, M.R.",,"=""113727929X""","=""9781137279293""",0,4.12,St. Martin's Press,Hardcover,272,2015,2015,,2016/07/10,to-read,to-read (#27),to-read,,,,0,,,0,,,,,
25159334,Pushout: The Criminalization of Black Girls in Schools,Monique Morris,"Morris, Monique",,"=""1620970945""","=""9781620970942""",0,4.21,The New Press,Hardcover,277,2016,2016,,2016/07/10,to-read,to-read (#26),to-read,,,,0,,,0,,,,,
2150054,Streetwise,Mary Ellen Mark,"Mark, Mary Ellen",John Irving,"=""0812212681""","=""9780812212686""",0,4.49,University of Pennsylvania Press,Paperback,77,1988,1988,,2016/07/10,to-read,to-read (#25),to-read,,,,0,,,0,,,,,
289751,Proust and the Squid: The Story and Science of the Reading Brain,Maryanne Wolf,"Wolf, Maryanne",,"=""0060186399""","=""9780060186395""",0,3.79,Harper,Hardcover,308,2007,2007,,2016/07/10,abandoned,abandoned (#15),abandoned,,,,0,,,0,,,,,
60931,Kindred,Octavia E. Butler,"Butler, Octavia E.",,"=""0807083690""","=""9780807083697""",0,4.19,Beacon Press,Paperback,287,2004,1979,2017/05/27,2016/07/10,,,read,"This was good and weird, I think it's more geared toward a young adult though.<br/><br/>This was my first Octavia Butler book and people around me have been talking her up to high heaven, so I may have gone in with excessively high expectations. I enjoyed it, but there was something a little bit jarring about her style that I can't quite put my finger on. I also went in to this book having come off of a book with some of the best writing I have ever read anywhere, so just about anything might have felt jarring after that.<br/><br/>I will definitely be seeking out more books by Octavia Butler. This one didn't make me a huge fan, but it was interesting and I'm looking forward to discovering more things from her.",,,1,,,0,,,,,
9476755,Revolutionary Women: A Book of Stencils,Queen of the Neighbourhood,"Neighbourhood, Queen of the",,"=""1604862009""","=""9781604862003""",0,4.28,PM Press,Paperback,128,2010,2010,,2016/07/10,to-read,to-read (#24),to-read,,,,0,,,0,,,,,
125441,An Autobiography,Angela Y. Davis,"Davis, Angela Y.",,"=""0717806677""","=""9780717806676""",0,4.34,International Publishers,Paperback,416,1989,1974,,2016/07/10,to-read,to-read (#23),to-read,,,,0,,,0,,,,,
8908,World War Z: An Oral History of the Zombie War,Max Brooks,"Brooks, Max",,"=""0307346609""","=""9780307346605""",1,4.01,Crown,Hardcover,342,2006,2006,2016/07/05,2016/07/05,abandoned,abandoned (#11),abandoned,"Just not for me. I made it 90 minutes in to the 6 hour audiobook. There are many reason why I eventually decided that I wanted to do something else with the remaining 4.5 hours, mostly captured by the other 1 star reviews. There was one thing that I didn't see other people mention though: after being introduced via interview to at least a half dozen characters and by proxy to a dozen more there is not a single non-male character of significance. I like a little more diversity in my cast.",,,1,,,0,,,,,
18749,Half of a Yellow Sun,Chimamanda Ngozi Adichie,"Adichie, Chimamanda Ngozi",,"=""1400044162""","=""9781400044160""",5,4.28,Knopf,Hardcover,433,2006,2006,2016/07/09,2016/07/04,,,read,I couldn't put it down. It is gripping and sad and very inspiring.,,,1,,,0,,,,,
769016,How to Talk So Kids Will Listen & Listen So Kids Will Talk,Adele Faber,"Faber, Adele","Elaine Mazlish, Kimberly Ann Coe","=""0380811960""","=""9780380811960""",0,4.24,Collins Living,Paperback,286,1999,1979,,2016/07/01,abandoned,abandoned (#10),abandoned,,,,0,,,0,,,,,
10388990,Chaos: Making a New Science,James Gleick,"Gleick, James",Rob Shapiro,"=""0307915069""","=""9780307915061""",5,3.98,Random House Audio,Audio,0,2011,1987,2016/06/10,2016/06/20,,,read,"This was a fast and fun trip through history and into the hearts of so many diverse and surprisingly similar systems. I wish so much that I had read this when I was in school studying physics, it explains so many phenomena is simple terms and relates them to one another in a way that I had never appreciated before. #audiobook",,location:<br/>  lat: 31.7476<br/>  lng: -106.4869 ,1,,,0,,,,,
22738563,We Should All Be Feminists,Chimamanda Ngozi Adichie,"Adichie, Chimamanda Ngozi",,"=""""","=""""",5,4.47,Vintage,Kindle Edition,52,2014,2014,2016/08/02,2016/06/12,race-education,race-education (#7),read,Short and beautiful! You can also watch Chimamanda deliver the TedX talk on youtube (which I highly recommend).,,,1,,,0,,,,,
6422661,Look Both Ways: Illustrated Essays on the Intersection of Life and Design,Debbie Millman,"Millman, Debbie",,"=""1600613217""","=""9781600613210""",0,3.95,HOW Books,Hardcover,224,2009,2009,,2016/06/04,to-read,to-read (#22),to-read,,,,0,,,0,,,,,
10887582,Design Like You Give a Damn {2}: Building Change from the Ground Up,Architecture For Humanity,"Humanity, Architecture For",,"=""0810997029""","=""9780810997028""",5,4.29,Harry N. Abrams,Paperback,336,2012,2011,2016/06/12,2016/05/24,,,read,,,,1,,,0,,,,,
13628572,The Connected Company,Dave  Gray,"Gray, Dave",,"=""144931905X""","=""9781449319052""",0,4.21,O'Reilly Media,Hardcover,304,2012,2012,,2016/05/22,hold,hold (#15),hold,,,,0,,,0,,,,,
25636791,What Matters Now,Gary Hamel,"Hamel, Gary",,"=""8126534958""","=""""",4,3.94,Wiley India Pvt Ltd,Paperback,304,2012,2011,2016/05/21,2016/05/22,,,read,,,,1,,,0,,,,,
9839954,M Is for Magic,Neil Gaiman,"Gaiman, Neil",,"=""0061475815""","=""9780061475818""",3,3.83,HarperCollins,Audio,0,2007,2007,2016/06/02,2016/05/22,,,read,"Really enjoyed listening to the audiobook. I don't mean the 3 star as a negative thing, I genuinely liked the book, but that was all.",,,1,,,0,,,,,
16981,Invisible Man,Ralph Ellison,"Ellison, Ralph",,"=""0679732764""","=""9780679732761""",5,3.84,Vintage,Paperback,581,1995,1952,2016/05/04,2016/05/22,,,read,"Books like this are in a class all their own that make ratings seem irrelevant. I listened to the audiobook and the narration was perfect, highly recommended.<br/><br/>The whole story is mesmerizing and at parts heart breaking, confusing, funny or weird. The thing that I'll never forget was the funeral speech and its haunting familiarity from words said about the shooting of Mike Brown and other black youth. If you want to understand America I think this is required reading.",true,,1,,,0,,,,,
30068850,"Rising: Strategies for the Broke, the At-Risk, and Those Who Love Them",Joon Madriga,"Madriga, Joon",,"=""""","=""""",0,4.23,,Kindle Edition,301,2016,,,2016/05/21,hold,hold (#13),hold,,,,0,,,0,,,,,
9272404,"The Compass of Pleasure: How Our Brains Make Fatty Foods, Orgasm, Exercise, Marijuana, Generosity, Vodka, Learning, and Gambling Feel So Good",David J. Linden,"Linden, David J.",,"=""0670022586""","=""9780670022588""",0,3.86,Viking,Hardcover,240,2011,2010,,2016/05/21,hold,hold (#12),hold,,,,0,,,0,,,,,
18693884,How Not to Be Wrong: The Power of Mathematical Thinking,Jordan Ellenberg,"Ellenberg, Jordan",,"=""1594205221""","=""9781594205224""",0,3.93,Penguin Press,Hardcover,480,2014,2014,,2016/05/21,to-read,to-read (#21),to-read,,,,0,,,0,,,,,
22875447,Work Rules!: Insights from Inside Google That Will Transform How You Live and Lead,Laszlo Bock,"Bock, Laszlo",,"=""1455554790""","=""9781455554799""",4,4.16,Twelve,Hardcover,406,2015,2015,2016/05/13,2016/05/21,,,read,,,,1,,,0,,,,,
1072491,Serious Play: How the World's Best Companies Simulate to Innovate,Michael Schrage,"Schrage, Michael",,"=""0875848141""","=""9780875848143""",0,3.32,Harvard Business Review Press,Hardcover,272,1999,1999,,2016/05/16,"design, hold","design (#5), hold (#14)",hold,,,,0,,,0,,,,,
619759,Creativity: A Handbook for Teachers,Ai-Girl Tan,"Tan, Ai-Girl",,"=""9812569596""","=""9789812569592""",0,0.0,World Scientific Publishing Company,Paperback,586,2007,2007,,2016/05/16,"to-read, design","to-read (#20), design (#4)",to-read,,,,0,,,0,,,,,
26506001,Crowdsourcing: Cloud-Based Software Development,Wei Li,"Li, Wei","Michael N. Huhns, Wei-Tek Tsai, Wenjun Wu","=""3662470101""","=""9783662470107""",0,0.0,Springer,Hardcover,270,2015,2015,,2016/05/16,"to-read, design","to-read (#19), design (#1)",to-read,,,,0,,,0,,,,,
26260495,Video Games and Creativity,Garo Green,"Green, Garo",,"=""0128014628""","=""9780128014622""",0,4.00,Academic Press,Hardcover,332,2015,2015,,2016/05/16,"to-read, design","to-read (#18), design (#2)",to-read,,,,0,,,0,,,,,
20545790,"Fablab: Of Machines, Makers and Inventors",Julia Walter-Herrmann,"Walter-Herrmann, Julia",Corinne Buching,"=""3839423821""","=""9783839423820""",0,4.50,"Transcript Verlag, Roswitha Gost, Sigrid Nokel u. Dr. Karin Werner",ebook,262,2013,2013,,2016/05/16,"to-read, design","to-read (#17), design (#3)",to-read,,,,0,,,0,,,,,
18667945,#GIRLBOSS,Sophia Amoruso,"Amoruso, Sophia",,"=""039916927X""","=""9780399169274""",0,3.71,Portfolio,Hardcover,256,2014,2014,2016/05/13,2016/05/15,,,read,,,,1,,,0,,,,,
89230,Augustus: The Life of Rome's First Emperor,Anthony Everitt,"Everitt, Anthony",,"=""1400061288""","=""9781400061280""",0,4.01,Random House,Hardcover,327,2006,2006,,2016/05/14,"lhl, to-read","lhl (#5), to-read (#15)",to-read,,,,0,,,0,,,,,
37832,Forty Ways to Look at Winston Churchill: A Brief Account of a Long Life,Gretchen Rubin,"Rubin, Gretchen",,"=""0812971442""","=""9780812971446""",0,3.68,Random House Trade Paperbacks,Paperback,336,2004,2003,,2016/05/14,"lhl, to-read","lhl (#4), to-read (#16)",to-read,,,,0,,,0,,,,,
20949792,Augustus: First Emperor of Rome,Adrian Goldsworthy,"Goldsworthy, Adrian",,"=""0300178727""","=""9780300178722""",0,4.22,Yale University Press,Hardcover,624,2014,2014,,2016/05/14,"lhl, to-read","lhl (#3), to-read (#14)",to-read,,,,0,,,0,,,,,
1701815,Julius Caesar,Philip Freeman,"Freeman, Philip",,"=""0743289536""","=""9780743289535""",0,4.14,Simon & Schuster,Hardcover,405,2008,2008,,2016/05/14,to-read,to-read (#13),to-read,,,,0,,,0,,,,,
8161967,Small Is Beautiful: Economics as if People Mattered,Ernst F. Schumacher,"Schumacher, Ernst F.",,"=""0061997765""","=""9780061997761""",0,4.12,Harper Perennial,Paperback,352,2010,1973,,2016/05/14,abandoned,abandoned (#8),abandoned,,,,0,,,0,,,,,
249140,The Human Side of Enterprise,Douglas McGregor,"McGregor, Douglas",Joel Cutcher-Gershenfeld,"=""0071462228""","=""9780071462228""",0,4.19,McGraw-Hill Companies,Hardcover,423,2006,1960,,2016/04/24,to-read,to-read (#12),to-read,,,,0,,,0,,,,,
4989687,Who,Geoff Smart,"Smart, Geoff",Randy Street,"=""0345504194""","=""9780345504197""",0,3.93,Ballantine Books,Hardcover,208,2008,,,2016/04/24,hold,hold (#11),hold,,,,0,,,0,,,,,
34985,The Deming Management Method,Mary Walton,"Walton, Mary",,"=""1852521414""","=""9781852521417""",0,3.90,Management Books 2000,Paperback,254,1992,1986,,2016/04/24,abandoned,abandoned (#7),abandoned,,,,0,,,0,,,,,
846249,The Fifth Discipline Fieldbook: Strategies and Tools for Building a Learning Organization,Peter M. Senge,"Senge, Peter M.","Art Kleiner, Charlotte Roberts","=""0385472560""","=""9780385472562""",0,4.09,Crown Business,Paperback,608,1994,86,,2016/04/24,to-read,to-read (#11),to-read,,,,0,,,0,,,,,
6667514,The Checklist Manifesto: How to Get Things Right,Atul Gawande,"Gawande, Atul",,"=""0805091742""","=""9780805091748""",4,4.03,Metropolitan Books,Hardcover,208,2009,2009,2016/04/24,2016/04/23,,,read,"Listened to this as an audiobook and really enjoyed it. The stories from surgery, engineering, and aeronautics were very interesting. The story goes quick and the overall conclusion that we need to take a systems approach to promote the team work needed to succeed against growing complexities in all industries was very well stated.",,,1,,,0,,,,,
